3226,63,108
3232,68,108
3233,68,108
3238,68,108
3243,67,108
3248,63,108
3254,62,108
3259,64,109
3268,62,109
3274,61,109
3279,59,109
3280,59,109
3285,59,110
3293,62,110
3298,64,110
3301,64,110
3309,63,110
3311,63,110
3316,60,111
3321,57,111
3327,59,111
3333,59,111
3339,59,111
3342,59,111
3347,60,112
3353,60,112
3359,60,112
3367,59,112
3369,58,112
3375,58,113
3380,59,113
3386,58,113
3391,60,113
3396,60,113
3401,60,113
3410,59,114
3415,59,114
3417,59,114
3422,59,114
3427,59,114
3432,59,114
3437,59,115
3442,59,115
3447,60,115
3453,60,115
3458,61,115
3463,61,115
3470,61,116
3474,60,116
3479,59,116
3484,59,116
3489,59,116
3495,59,117
3500,60,117
3505,61,117
3511,60,117
3516,60,117
3521,60,117
3526,59,118
3532,60,118
3537,59,118
3542,59,118
3547,59,118
3553,60,118
3558,61,119
3563,60,119
3568,61,119
3574,61,119
3579,61,119
3584,61,119
3589,61,120
3595,62,120
3600,61,120
3605,61,120
3611,61,120
3617,61,121
3621,62,121
3626,62,121
3632,62,121
3637,62,121
3642,62,121
3647,61,122
3653,61,122
3658,60,122
3663,60,122
3668,60,122
3674,60,122
3679,61,123
3684,61,123
3689,61,123
3694,61,123
3699,61,123
3704,61,123
3709,61,124
3715,60,124
3720,60,124
3725,60,124
3731,60,124
3736,61,125
3741,62,125
3748,62,125
3752,62,125
3757,61,125
3762,61,125
3767,61,126
3773,61,126
3778,61,126
3783,61,126
3788,61,126
3794,61,126
3799,62,127
3804,62,127
3809,62,127
3815,61,127
3820,61,127
3825,60,128
3831,60,128
3836,60,128
3841,60,128
3846,61,128
3852,61,128
3857,61,129
3862,61,129
3867,61,129
3873,61,129
3878,61,129
3883,61,129
3888,61,130
3894,61,130
3899,61,130
3904,61,130
3909,62,130
3915,62,131
3920,62,131
3925,62,131
3930,62,131
3935,62,131
3940,62,131
3945,62,132
3950,61,132
3956,61,132
3961,61,132
3966,61,132
3972,62,132
3977,62,133
3982,62,133
3987,62,133
3992,62,133
3997,62,133
4002,62,133
4007,62,134
4013,62,134
4018,62,134
4023,62,134
4028,63,134
4034,63,134
4040,63,135
4045,63,135
4051,63,135
4056,63,135
4061,63,135
4066,63,136
4071,63,136
4076,63,136
4081,63,136
4086,63,136
4091,63,136
4096,63,137
4101,63,137
4106,63,137
4112,63,137
4117,63,137
4122,63,137
4127,63,138
4133,63,138
4138,63,138
4143,63,138
4148,63,138
4154,63,138
4159,63,139
4164,63,139
4169,63,139
4175,63,139
4180,63,139
4185,63,140
4191,63,140
4196,63,140
4201,63,140
4206,63,140
4212,63,140
4217,64,141
4222,64,141
4227,64,141
4233,62,141
4238,62,141
4243,62,141
4248,63,142
4254,63,142
4259,64,142
4264,64,142
4269,63,142
4274,63,142
4279,62,143
4284,61,143
4290,61,143
4295,61,143
4300,62,143
4305,64,144
4310,64,144
4315,64,144
4320,64,144
4325,64,144
4331,64,144
4336,64,145
4341,64,145
4346,63,145
4352,59,145
4357,59,145
4362,59,145
4367,60,146
4373,61,146
4378,61,146
4383,61,146
4388,62,146
4394,62,146
4400,62,147
4405,62,147
4410,61,147
4416,61,147
4421,61,147
4426,62,148
4432,62,148
4437,62,148
4442,62,148
4447,62,148
4453,62,148
4458,62,149
4463,62,149
4468,63,149
4474,63,149
4479,64,149
4484,63,149
4489,62,150
4495,62,150
4500,62,150
4505,62,150
4510,62,150
4515,62,151
4520,62,151
4525,63,151
4531,62,151
4536,62,151
4541,63,151
4546,63,152
4552,60,152
4557,61,152
4562,61,152
4567,62,152
4573,62,152
4578,61,153
4583,63,153
4588,64,153
4594,63,153
4599,63,153
4604,63,153
4609,63,154
4615,63,154
4620,63,154
4625,63,154
4630,63,154
4636,63,155
4641,63,155
4646,62,155
4651,62,155
4656,64,155
4661,65,155
4666,64,156
4672,64,156
4678,64,156
4683,63,156
4688,63,156
4694,64,156
4699,64,157
4704,64,157
4709,64,157
4714,63,157
4719,64,157
4724,64,157
4729,64,158
4735,64,158
4740,63,158
4745,63,158
4750,63,158
4759,76,159
4761,76,159
4765,75,159
4771,75,159
4780,64,159
4785,62,160
4786,62,160
4791,62,160
4800,58,160
4801,58,160
4810,59,160
4813,61,160
4818,62,161
4826,61,161
4827,61,161
4832,61,161
4837,61,161
4842,59,161
4847,60,162
4853,61,162
4858,61,162
4863,60,162
4869,60,162
4874,61,162
4879,62,163
4884,62,163
4889,61,163
4895,61,163
4901,61,163
4905,62,164
4910,62,164
4917,61,164
4922,60,164
4925,60,164
4931,61,164
4936,62,165
4941,62,165
4946,63,165
4952,62,165
4957,62,165
4962,62,165
4967,62,166
4973,62,166
4979,64,166
4984,65,166
4989,65,166
4994,65,166
4999,65,167
5004,63,167
5009,63,167
5014,63,167
5019,63,167
5024,63,167
5031,58,168
5036,60,168
5039,61,168
5044,62,168
5049,62,168
5055,62,169
5060,62,169
5067,60,169
5070,61,169
5075,62,169
5080,62,169
5085,62,170
5092,63,170
5095,62,170
5100,60,170
5105,60,170
5113,61,170
5116,61,171
5122,61,171
5130,61,171
5132,61,171
5137,60,171
5142,59,171
5150,63,172
5152,63,172
5157,62,172
5162,62,172
5167,62,172
5172,62,172
5178,63,173
5183,62,173
5188,62,173
5194,62,173
5203,62,173
5204,62,173
5209,62,174
5214,63,174
5219,63,174
5224,63,174
5229,63,174
5234,63,174
5239,63,175
5245,63,175
5249,63,175
5254,63,175
5259,63,175
5266,64,176
5269,64,176
5275,64,176
5282,64,176
5285,64,176
5290,64,176
5295,64,177
5300,64,177
5309,64,177
5313,64,177
5316,64,177
5323,64,177
5326,64,178
5332,64,178
5337,65,178
5342,64,178
5347,64,178
5353,64,178
5358,64,179
5363,64,179
5368,65,179
5373,65,179
5379,65,179
5383,64,179
5388,64,180
5394,64,180
5399,64,180
5404,64,180
5411,65,180
5415,65,181
5420,65,181
5425,65,181
5431,64,181
5436,64,181
5441,64,181
5446,64,182
5452,64,182
5457,64,182
5462,64,182
5467,64,182
5473,65,182
5478,65,183
5483,65,183
5491,65,183
5494,65,183
5502,65,183
5504,65,183
5509,66,184
5515,66,184
5521,66,184
5525,66,184
5531,65,184
5536,64,185
5541,65,185
5546,66,185
5552,64,185
5558,65,185
5563,66,185
5568,66,186
5574,66,186
5579,66,186
5588,66,186
5589,66,186
5595,66,187
5600,66,187
5605,66,187
5610,66,187
5615,66,187
5620,66,187
5625,66,188
5630,65,188
5635,65,188
5640,64,188
5645,64,188
5651,64,188
5659,65,189
5661,65,189
5666,65,189
5672,66,189
5677,66,189
5684,66,189
5691,65,190
5693,65,190
5698,64,190
5703,64,190
5708,65,190
5714,65,190
5719,65,191
5724,65,191
5734,65,191
5735,66,191
5740,65,191
5745,65,192
5751,65,192
5756,65,192
5761,65,192
5766,65,192
5772,65,192
5781,65,193
5782,65,193
5789,66,193
5793,67,193
5798,67,193
5803,67,193
5808,66,194
5814,66,194
5823,66,194
5824,66,194
5829,65,194
5834,65,194
5841,65,195
5845,66,195
5849,66,195
5855,66,195
5860,66,195
5865,66,196
5871,67,196
5876,67,196
5881,67,196
5891,67,196
5892,67,196
5897,66,197
5902,67,197
5910,67,197
5913,67,197
5918,67,197
5927,67,198
5930,66,198
5934,65,198
5939,66,198
5946,66,198
5949,67,198
5955,67,199
5960,67,199
5965,67,199
5971,67,199
5979,67,199
5981,67,199
5986,67,200
5995,67,200
5997,67,200
6006,67,200
6007,67,200
6013,65,200
6018,64,201
6023,65,201
6028,66,201
6034,67,201
6043,68,201
6045,68,202
6049,66,202
6058,68,202
6060,68,202
6067,68,202
6070,67,202
6075,67,203
6080,67,203
6085,67,203
6091,67,203
6096,67,203
6101,67,203
6106,67,204
6116,70,204
6117,71,204
6122,64,204
6127,64,204
6133,64,204
6138,64,205
6143,64,205
6150,64,205
6154,68,205
6159,68,205
6164,68,205
6171,68,206
6175,68,206
6181,67,206
6185,65,206
6195,66,207
6196,66,207
6201,65,207
6206,64,207
6212,65,207
6217,65,207
6222,65,207
6227,66,208
6233,66,208
6238,66,208
6243,66,208
6248,66,208
6254,68,208
6259,68,209
6264,68,209
6269,68,209
6276,68,209
6280,69,209
6285,69,210
6291,68,210
6300,68,210
6301,68,210
6310,66,210
6312,66,210
6317,67,211
6325,68,211
6327,68,211
6333,68,211
6338,68,211
6343,67,211
6348,67,212
6354,68,212
6359,68,212
6364,69,212
6373,68,212
6377,67,213
6380,67,213
6385,68,213
6390,68,213
6396,68,213
6401,68,213
6408,68,214
6415,68,214
6420,68,214
6423,67,214
6426,67,214
6432,67,214
6438,67,215
6446,67,215
6450,67,215
6453,68,215
6458,68,215
6466,68,216
6468,68,216
6474,68,216
6482,68,216
6484,68,216
6489,68,216
6495,68,217
6501,68,217
6506,68,217
6514,68,217
6520,68,217
6522,68,217
6530,67,218
6537,67,218
6538,67,218
6543,67,218
6549,67,218
6554,68,218
6561,68,219
6564,68,219
6569,68,219
6578,68,219
6581,68,219
6589,68,220
6591,68,220
6596,68,220
6601,68,220
6609,68,220
6612,68,220
6617,69,221
6622,68,221
6632,69,221
6633,69,221
6643,69,221
6644,69,221
6649,69,222
6656,69,222
6662,69,222
6666,68,222
6671,68,222
6675,68,223
6680,68,223
6685,68,223
6690,68,223
6700,68,223
6701,68,223
6706,68,224
6715,68,224
6716,68,224
6721,68,224
6726,69,224
6731,70,224
6740,71,225
6744,69,225
6746,69,225
6754,68,225
6756,68,225
6763,68,225
6766,68,226
6774,68,226
6779,68,226
6782,69,226
6788,69,226
6797,69,227
6798,69,227
6807,68,227
6808,68,227
6814,69,227
6822,69,227
6824,70,227
6829,70,228
6839,70,228
6842,70,228
6846,69,228
6850,68,228
6856,68,229
6861,68,229
6866,68,229
6871,68,229
6876,68,229
6884,68,229
6886,68,230
6892,69,230
6897,69,230
6905,69,230
6908,70,230
6917,70,231
6922,66,231
6923,66,231
6928,67,231
6934,68,231
6939,69,231
6944,70,231
6953,70,232
6955,68,232
6959,68,232
6964,68,232
6969,70,232
6977,69,233
6982,69,233
6985,69,233
6990,69,233
6998,69,233
7000,69,233
7005,69,234
7010,69,234
7020,70,234
7023,70,234
7026,69,234
7031,69,234
7036,69,235
7041,69,235
7046,69,235
7055,69,235
7060,69,235
7065,69,236
7069,69,236
7071,68,236
7080,68,236
7081,68,236
7086,68,236
7092,68,236
7097,68,237
7102,68,237
7110,68,237
7112,69,237
7117,70,237
7122,70,237
7129,70,238
7133,70,238
7138,70,238
7143,70,238
7153,70,238
7158,70,239
7159,69,239
7164,69,239
7169,69,239
7176,70,239
7181,70,239
7186,70,240
7190,70,240
7196,70,240
7201,70,240
7211,70,240
7212,70,240
7220,70,241
7222,70,241
7229,70,241
7233,70,241
7240,69,241
7243,69,241
7248,69,242
7254,70,242
7259,70,242
7264,71,242
7269,71,242
7279,71,243
7284,71,243
7285,71,243
7292,71,243
7297,70,243
7300,70,243
7308,70,244
7312,68,244
7316,68,244
7321,69,244
7326,69,244
7332,69,244
7337,70,245
7342,70,245
7347,70,245
7357,71,245
7361,71,245
7366,69,246
7373,69,246
7378,71,246
7382,70,246
7388,67,246
7389,67,246
7395,66,247
7400,66,247
7405,67,247
7414,67,247
7418,68,247
7422,68,247
7432,69,248
7433,69,248
7438,70,248
7443,70,248
7448,69,248
7453,69,248
7458,69,249
7463,69,249
7473,68,249
7477,67,249
7479,67,249
7488,66,250
7489,66,250
7495,65,250
7500,64,250
7505,63,250
7514,62,250
7517,62,251
7521,61,251
7526,60,251
7532,60,251
7536,60,251
7541,61,251
7546,63,252
7551,66,252
7557,66,252
7561,68,252
7566,68,252
7572,68,252
7577,68,253
7582,68,253
7592,66,253
7593,67,253
7598,69,253
7603,69,253
7608,69,254
7614,68,254
7619,69,254
7624,69,254
7632,71,254
7635,70,255
7640,69,255
7645,68,255
7650,68,255
7655,68,255
7661,71,255
7666,74,256
7673,78,256
7677,76,256
7682,76,256
7687,76,256
7695,82,257
7698,83,257
7703,82,257
7708,79,257
7715,77,257
7719,77,257
7724,77,257
7729,76,258
7735,76,258
7740,76,258
7745,82,258
7750,83,258
7756,79,259
7761,76,259
7766,75,259
7771,75,259
7776,74,259
7781,75,259
7789,71,260
7793,68,260
7796,68,260
7804,73,260
7806,76,260
7811,76,260
7816,76,261
7821,76,261
7826,77,261
7831,76,261
7836,72,261
7842,71,261
7847,73,262
7853,74,262
7858,75,262
7863,76,262
7868,76,262
7874,73,262
7879,73,263
7884,74,263
7889,75,263
7895,76,263
7900,76,263
7908,73,264
7910,72,264
7916,70,264
7921,70,264
7926,75,264
7931,76,264
7936,75,265
7941,75,265
7946,73,265
7951,73,265
7956,73,265
7965,73,266
7966,73,266
7976,75,266
7977,75,266
7982,77,266
7987,77,266
7993,81,266
7998,77,267
8003,77,267
8008,76,267
8014,73,267
8023,69,267
8024,69,267
8029,69,268
8035,69,268
8042,77,268
8049,77,268
8050,77,268
8056,77,269
8061,77,269
8066,77,269
8071,74,269
8076,72,269
8081,72,269
8086,77,270
8095,77,270
8096,77,270
8102,77,270
8106,78,270
8111,80,270
8116,80,271
8121,80,271
8126,76,271
8131,75,271
8136,75,271
8141,77,271
8146,77,272
8153,77,272
8156,77,272
8161,82,272
8168,87,272
8171,86,272
8177,84,273
8182,80,273
8187,77,273
8194,72,273
8197,72,273
8202,72,273
8207,72,274
8213,76,274
8217,78,274
8222,80,274
8227,80,274
8237,78,275
8238,78,275
8243,78,275
8248,78,275
8254,75,275
8259,76,275
8264,76,275
8269,76,276
8275,73,276
8280,73,276
8286,75,276
8294,76,276
8296,76,277
8301,77,277
8306,76,277
8316,77,277
8317,77,277
8322,77,277
8327,77,278
8333,74,278
8338,73,278
8343,74,278
8349,75,278
8354,75,278
8360,75,279
8365,75,279
8370,80,279
8375,79,279
8380,80,279
8385,79,280
8390,78,280
8395,78,280
8401,76,280
8406,79,280
8412,78,280
8417,78,281
8422,73,281
8427,74,281
8434,76,281
8438,76,281
8447,76,282
8448,76,282
8454,76,282
8459,76,282
8464,76,282
8469,77,282
8475,78,283
8480,79,283
8485,79,283
8490,78,283
8496,77,283
8501,75,283
8506,77,284
8511,77,284
8516,78,284
8521,79,284
8526,77,284
8535,76,285
8536,76,285
8541,76,285
8546,77,285
8552,77,285
8558,77,285
8563,76,285
8568,78,286
8574,78,286
8579,78,286
8584,77,286
8589,78,286
8595,77,287
8601,75,287
8608,74,287
8610,74,287
8616,72,287
8621,74,287
8626,75,288
8634,76,288
8636,76,288
8641,76,288
8646,76,288
8651,69,288
8656,68,289
8661,73,289
8666,75,289
8671,76,289
8679,75,289
8681,75,289
8689,76,290
8692,75,290
8697,74,290
8702,74,290
8707,74,290
8713,74,290
8722,75,291
8723,75,291
8728,75,291
8734,75,291
8739,81,291
8744,84,291
8749,69,292
8757,66,292
8759,66,292
8764,68,292
8769,71,292
8775,73,293
8780,73,293
8785,74,293
8793,75,293
8796,75,293
8801,75,293
8806,74,294
8813,75,294
8816,76,294
8823,77,294
8832,68,294
8835,64,295
8842,62,295
8843,62,295
8850,65,295
8858,62,295
8863,61,295
8866,60,296
8872,62,296
8878,63,296
8884,63,296
8885,64,296
8890,68,296
8896,67,297
8904,66,297
8910,64,297
8913,65,297
8916,67,297
8921,66,297
8926,66,298
8931,68,298
8936,69,298
8941,68,298
8946,69,298
8951,72,298
8959,73,299
8963,73,299
8968,72,299
8975,69,299
8978,68,299
8983,68,299
8988,68,300
8994,68,300
8999,72,300
9004,73,300
9009,72,300
9014,72,300
9019,72,301
9024,71,301
9029,71,301
9035,72,301
9040,71,301
9045,71,302
9050,74,302
9055,73,302
9060,73,302
9065,71,302
9070,71,302
9075,71,303
9080,72,303
9085,74,303
9090,75,303
9095,75,303
9101,74,303
9106,71,304
9112,70,304
9117,72,304
9122,73,304
9127,72,304
9133,72,304
9138,72,305
9143,71,305
9148,71,305
9154,73,305
9162,73,305
9164,74,305
9169,74,306
9179,74,306
9180,74,306
9185,73,306
9191,73,306
9196,73,307
9202,73,307
9210,73,307
9212,74,307
9217,74,307
9222,75,307
9227,75,308
9233,75,308
9238,75,308
9243,75,308
9248,73,308
9255,73,309
9259,73,309
9264,72,309
9269,73,309
9275,73,309
9284,73,309
9285,74,310
9290,76,310
9296,75,310
9301,75,310
9306,75,310
9311,73,310
9316,74,311
9322,74,311
9326,75,311
9333,75,311
9337,75,311
9342,75,311
9347,75,312
9352,75,312
9357,74,312
9362,74,312
9367,74,312
9372,74,312
9379,77,313
9382,77,313
9390,76,313
9393,77,313
9398,76,313
9403,74,313
9408,74,314
9414,70,314
9419,70,314
9424,72,314
9429,74,314
9434,73,314
9439,72,315
9444,71,315
9454,73,315
9455,73,315
9460,73,315
9466,73,316
9470,73,316
9475,74,316
9480,74,316
9485,74,316
9490,74,316
9495,73,317
9500,74,317
9505,73,317
9510,73,317
9518,76,317
9521,76,317
9526,75,318
9531,73,318
9536,72,318
9541,73,318
9546,72,318
9551,72,318
9556,73,319
9561,74,319
9566,73,319
9571,73,319
9576,73,319
9581,73,319
9586,72,320
9592,73,320
9599,75,320
9601,76,320
9606,75,320
9612,74,320
9617,73,321
9622,72,321
9627,72,321
9633,74,321
9641,74,321
9643,74,321
9648,73,322
9653,73,322
9658,72,322
9663,73,322
9668,76,322
9674,76,322
9679,74,323
9684,74,323
9689,71,323
9695,71,323
9701,72,323
9706,73,324
9711,72,324
9717,73,324
9722,74,324
9727,74,324
9732,74,324
9737,73,325
9742,73,325
9747,72,325
9752,73,325
9762,74,325
9763,74,325
9768,73,326
9774,74,326
9779,74,326
9784,73,326
9789,74,326
9795,76,327
9800,75,327
9805,72,327
9810,73,327
9816,73,327
9821,73,327
9826,72,328
9832,72,328
9841,74,328
9842,75,328
9847,75,328
9853,72,328
9858,71,329
9863,72,329
9868,71,329
9873,71,329
9878,72,329
9883,73,329
9888,75,330
9895,74,330
9899,74,330
9904,74,330
9909,74,330
9915,74,331
9920,74,331
9925,74,331
9930,73,331
9936,73,331
9941,73,331
9946,72,332
9955,73,332
9956,73,332
9962,72,332
9967,71,332
9972,71,332
9978,72,333
9982,72,333
9989,74,333
9993,74,333
9998,73,333
10005,73,334
10008,73,334
10014,73,334
10019,74,334
10024,75,334
10029,72,334
10035,72,335
10040,72,335
10047,74,335
10050,74,335
10056,74,335
10061,73,335
10066,72,336
10071,72,336
10077,72,336
10082,72,336
10089,73,336
10093,73,336
10097,73,337
10102,74,337
10109,74,337
10112,74,337
10117,74,337
10122,74,337
10127,73,338
10133,72,338
10142,74,338
10143,74,338
10148,75,338
10156,75,339
10159,75,339
10164,74,339
10169,74,339
10175,70,339
10180,71,339
10185,72,340
10190,73,340
10196,75,340
10201,75,340
10206,75,340
10211,75,340
10216,75,341
10221,72,341
10226,72,341
10232,72,341
10237,74,341
10242,75,341
10247,75,342
10253,75,342
10258,73,342
10263,72,342
10268,72,342
10274,72,342
10279,73,343
10284,73,343
10289,73,343
10295,74,343
10303,71,343
10305,70,344
10310,70,344
10316,74,344
10324,75,344
10327,76,344
10332,75,344
10337,75,345
10342,75,345
10347,75,345
10353,72,345
10358,72,345
10363,74,345
10368,73,346
10374,73,346
10380,72,346
10386,75,346
10390,75,346
10396,72,347
10401,72,347
10406,72,347
10415,73,347
10417,73,347
10422,74,347
10429,75,348
10434,76,348
10437,76,348
10442,74,348
10450,72,348
10452,70,348
10457,70,349
10462,72,349
10467,73,349
10473,74,349
10478,74,349
10483,74,349
10488,74,350
10493,73,350
10498,73,350
10503,73,350
10508,74,350
10514,75,350
10520,76,351
10524,75,351
10529,73,351
10538,76,351
10543,76,351
10549,70,352
10551,70,352
10556,71,352
10561,72,352
10566,75,352
10572,75,352
10577,72,353
10583,72,353
10591,74,353
10593,74,353
10598,74,353
10603,74,353
10608,76,354
10614,75,354
10619,75,354
10624,73,354
10629,70,354
10635,70,355
10640,72,355
10645,72,355
10650,72,355
10656,76,355
10665,75,356
10667,75,356
10673,73,356
10678,71,356
10683,71,356
10688,71,356
10694,71,356
10700,74,357
10705,74,357
10710,74,357
10715,73,357
10720,74,357
10727,75,358
10730,76,358
10736,75,358
10741,74,358
10746,72,358
10751,72,358
10757,72,359
10763,73,359
10768,74,359
10774,74,359
10779,74,359
10784,74,359
10789,72,360
10794,70,360
10799,71,360
10804,71,360
10814,74,360
10815,75,361
10820,77,361
10825,76,361
10830,74,361
10836,72,361
10841,73,361
10846,73,362
10852,72,362
10857,72,362
10862,73,362
10869,73,362
10872,70,362
10877,70,363
10882,73,363
10887,74,363
10893,74,363
10898,74,363
10903,75,363
10908,75,364
10917,72,364
10921,68,364
10924,68,364
10929,69,364
10935,72,365
10940,74,365
10945,74,365
10950,74,365
10956,73,365
10961,73,365
10966,74,366
10971,73,366
10976,73,366
10981,73,366
10986,71,366
10991,71,366
10996,72,367
11002,73,367
11006,74,367
11011,75,367
11016,75,367
11021,74,367
11026,73,368
11031,73,368
11036,72,368
11043,74,368
11046,75,368
11051,75,368
11056,75,369
11062,73,369
11067,73,369
11073,73,369
11079,73,369
11084,73,369
11089,74,370
11095,73,370
11100,73,370
11105,73,370
11110,74,370
11116,76,371
11121,77,371
11126,77,371
11131,77,371
11137,77,371
11142,77,371
11147,77,372
11153,77,372
11158,77,372
11163,78,372
11168,79,372
11173,78,372
11180,76,373
11183,74,373
11188,73,373
11194,73,373
11199,73,373
11204,73,373
11209,73,374
11215,74,374
11223,74,374
11228,76,374
11230,75,374
11236,72,375
11241,72,375
11246,72,375
11252,74,375
11257,74,375
11262,76,375
11267,77,376
11272,77,376
11277,77,376
11283,77,376
11288,77,376
11294,75,376
11299,75,377
11304,76,377
11309,76,377
11315,76,377
11320,76,377
11325,74,378
11330,73,378
11336,74,378
11341,74,378
11346,74,378
11351,74,378
11356,74,379
11361,75,379
11366,75,379
11371,75,379
11376,75,379
11381,74,379
11386,74,380
11391,74,380
11396,74,380
11401,75,380
11406,74,380
11411,73,380
11416,73,381
11422,73,381
11427,73,381
11433,73,381
11438,73,381
11443,73,381
11448,76,382
11454,76,382
11459,75,382
11464,75,382
11469,75,382
11475,74,383
11480,74,383
11485,74,383
11490,74,383
11501,73,383
11502,73,383
11507,74,384
11513,74,384
11518,75,384
11523,74,384
11528,73,384
11534,73,384
11539,73,385
11546,74,385
11549,74,385
11556,77,385
11560,77,385
11565,75,386
11570,74,386
11575,72,386
11580,72,386
11585,72,386
11590,71,386
11595,72,387
11600,73,387
11606,73,387
11612,74,387
11615,74,387
11620,73,387
11625,72,388
11630,73,388
11636,74,388
11641,74,388
11646,71,388
11651,70,388
11656,72,389
